Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Station_Number,Flood?
808,Bogra,2009,5,39,24.1,205,78,3,3.8,41883,0
809,Bogra,2009,6,38.2,26,128,78,2.4,4.6,41883,0
810,Bogra,2009,7,36,26.7,194,82,3.2,5.9,41883,0
811,Bogra,2009,8,34.5,26.2,570,86,2.8,6.2,41883,1
812,Bogra,2009,9,36,26.3,169,82,3.5,4.6,41883,0
813,Bogra,2009,10,35.7,23.2,89,79,2.6,2.9,41883,0
814,Bogra,2009,11,34.2,18.8,0,75,1.6,1.5,41883,0
815,Bogra,2009,12,29.5,13.2,0,79,1.5,1,41883,0
816,Bogra,2010,1,28.7,10.9,0,80,3.1,1.5,41883,0
817,Bogra,2010,2,31.2,14.4,0,66,2.3,1.1,41883,0
818,Bogra,2010,3,36.8,20.9,0,64,3.5,1.3,41883,0
819,Bogra,2010,4,38,24.8,26,75,3.9,3.3,41883,0
820,Bogra,2010,5,40,25.1,185,74,3.4,4.3,41883,0
821,Bogra,2010,6,37,26.3,286,83,3,6.2,41883,0
822,Bogra,2010,7,35.8,27.1,92,82,2.8,5.8,41883,0
823,Bogra,2010,8,36.6,26.9,225,82,2.5,5.7,41883,0
824,Bogra,2010,9,34.8,26.1,244,84,2.6,5.4,41883,0
825,Bogra,2010,10,36,23.8,190,81,2.5,3.5,41883,0
826,Bogra,2010,11,34.2,19.5,3,75,1.8,1.6,41883,0
827,Bogra,2010,12,30.4,13.5,20,75,1.9,1.6,41883,0
828,Bogra,2011,1,27,10.1,1,80,2.1,1.5,41883,0
829,Bogra,2011,2,30.5,14.7,0,68,2.8,0.9,41883,0
830,Bogra,2011,3,35.4,20.1,7,67,2.9,2.3,41883,0
831,Bogra,2011,4,35.6,22.4,145,71,2.8,3.4,41883,0
832,Bogra,2011,5,35.4,23.6,194,78,3,4.5,41883,0
833,Bogra,2011,6,37.1,26.1,193,82,3.3,5.7,41883,0
834,Bogra,2011,7,35.8,26.5,175,83,2.8,5.9,41883,0
835,Bogra,2011,8,37,26.3,606,86,3,6.3,41883,1
836,Bogra,2011,9,37.4,26.2,389,84,3,5.1,41883,0
837,Bogra,2011,10,36,24.2,0,78,2,1.8,41883,0
838,Bogra,2011,11,32.7,18,11,76,1.6,0.7,41883,0
839,Bogra,2011,12,32,13.3,0,82,1.9,1.8,41883,0
840,Bogra,2012,1,27.2,12.2,19,74,2.7,2.1,41883,0
841,Bogra,2012,2,32,13.9,0,64,3,0.7,41883,0
842,Bogra,2012,3,36.4,19.5,0,60,3.6,0.5,41883,0
843,Bogra,2012,4,38.4,22.7,74,71,3.5,3.3,41883,0
844,Bogra,2012,5,39.3,25.6,94,71,3.4,3.8,41883,0
845,Bogra,2012,6,37.8,26.4,147,81,3.6,6.2,41883,0
846,Bogra,2012,7,35,26.7,186,84,3.1,6.6,41883,0
847,Bogra,2012,8,35.5,26.9,164,82,2.8,6,41883,0
848,Bogra,2012,9,38.2,26.4,345,83,2.9,6.2,41883,1
849,Bogra,2012,10,35.5,22.9,74,79,2.5,3,41883,0
850,Bogra,2012,11,31.8,17.3,36,75,2,1.9,41883,0
851,Bogra,2012,12,28.6,13,1,85,2.1,2.1,41883,0
852,Bogra,2013,1,28.5,10.3,0,76,2.5,0.9,41883,0
853,Bogra,2013,2,32.5,15.1,22,67,2.7,1.3,41883,0
854,Bogra,2013,3,35.7,19.9,3,63,3.3,1,41883,0
855,Bogra,2013,4,37.2,22.8,0,73,0,3.3,41883,0
856,Bogra,2013,5,37.4,24.5,152,81,3.2,6.3,41883,0
857,Bogra,2013,6,37.2,26.9,204,79,2.7,5.4,41883,0
858,Bogra,2013,7,35,26.9,283,81,3.2,6,41883,0
859,Bogra,2013,8,35.8,26.5,256,86,3,6.1,41883,0
860,Bogra,2013,9,36.3,26.5,99,81,2.4,5.2,41883,0
861,Bogra,2013,10,35.5,23.8,200,83,2.4,4.5,41883,1
862,Bogra,2013,11,32.3,17.4,0,74,1.6,0.9,41883,0
863,Bogra,2013,12,30.5,14.1,0,79,1.7,1.3,41883,0
864,Chandpur,1990,1,28.7,14.2,0,82,0.4,0.7,41941,0
865,Chandpur,1990,2,30.6,17.3,36,78,0.4,2.3,41941,0
866,Chandpur,1990,3,34.1,19.1,111,79,0.7,3.4,41941,0
867,Chandpur,1990,4,34.6,22.6,163,78,1.3,3.4,41941,0
868,Chandpur,1990,5,34.8,25,189,79,0.8,4.2,41941,0
869,Chandpur,1990,6,34.6,26.1,311,84,0.9,5.3,41941,1
870,Chandpur,1990,7,33.5,25.7,421,86,0.8,5.9,41941,1
871,Chandpur,1990,8,34.3,26.3,177,82,0.7,5,41941,0
872,Chandpur,1990,9,34.5,26.1,208,84,0.7,4.8,41941,0
873,Chandpur,1990,10,32.9,23.3,263,81,0.5,3.3,41941,0
874,Chandpur,1990,11,32.1,21.5,55,79,0.3,2.3,41941,0
875,Chandpur,1990,12,28.1,15.6,22,79,0.3,1.3,41941,0
876,Chandpur,1991,1,27.8,13.3,7,77,0.3,1.6,41941,0
877,Chandpur,1991,2,32.5,16.9,23,75,0.4,0.8,41941,0
878,Chandpur,1991,3,35.5,21.6,109,73,0.5,1.4,41941,0
879,Chandpur,1991,4,35.4,24.3,150,78,1,2.9,41941,0
880,Chandpur,1991,5,33.5,24,376,84,1.6,5.2,41941,1
881,Chandpur,1991,6,33.8,25.9,419,86,0.9,5.5,41941,1
882,Chandpur,1991,7,33.8,26.5,252,84,1,5.5,41941,0
883,Chandpur,1991,8,34.4,26,320,86,0.9,5.4,41941,0
884,Chandpur,1991,9,33.6,25.7,387,87,0.4,5.1,41941,1
885,Chandpur,1991,10,33.8,24.5,284,85,0.5,3.9,41941,0
886,Chandpur,1991,11,31.1,18.7,6,79,0.3,1.7,41941,0
887,Chandpur,1991,12,29.1,14.5,13,78,0.4,1.3,41941,0
888,Chandpur,1992,1,27.6,13.2,0,80,0.4,0.3,41941,0
889,Chandpur,1992,2,29.1,15.5,96,78,0.8,2.2,41941,0
890,Chandpur,1992,3,36.1,22.1,0,72,1.6,1.8,41941,0
891,Chandpur,1992,4,35.8,24.7,20,74,1.9,2.3,41941,0
892,Chandpur,1992,5,34.9,24.2,147,78,1.5,4,41941,0
893,Chandpur,1992,6,35.2,26.1,178,80,1,4.7,41941,0
894,Chandpur,1992,7,34.5,25.8,338,86,1.4,6,41941,1
895,Chandpur,1992,8,34.1,25.8,335,85,1,5.7,41941,1
896,Chandpur,1992,9,33.8,25.8,150,84,1,4.7,41941,0
897,Chandpur,1992,10,33.7,24.5,81,81,0.5,2.8,41941,0
898,Chandpur,1992,11,32.6,20,1,77,0.3,2.6,41941,0
899,Chandpur,1992,12,26.8,14.4,0,78,0.4,0.3,41941,0
900,Chandpur,1993,1,28.6,13.3,0,78,0.5,0.5,41941,0
901,Chandpur,1993,2,31.6,17.1,108,76,1,1.5,41941,0
902,Chandpur,1993,3,33.4,19.4,142,72,0.9,1.9,41941,0
903,Chandpur,1993,4,35.7,23.1,110,76,1.2,3.2,41941,0
904,Chandpur,1993,5,34.8,23.9,317,81,1.3,4.6,41941,1
905,Chandpur,1993,6,34.6,26,299,83,1.8,5.7,41941,0
906,Chandpur,1993,7,33.8,25.9,414,85,1.2,5.6,41941,1
907,Chandpur,1993,8,33.1,26.2,448,85,1.1,5.9,41941,1
908,Chandpur,1993,9,34.1,25.5,258,84,0.8,5.4,41941,0
909,Chandpur,1993,10,33.8,24.6,88,82,0.2,3.2,41941,0
910,Chandpur,1993,11,30.8,20.5,7,78,0.1,0.9,41941,0
911,Chandpur,1993,12,28.6,16.1,0,76,0.1,0.9,41941,0
912,Chandpur,1994,1,29,14.7,8,71,0.2,0.6,41941,0
913,Chandpur,1994,2,30.2,15.2,9,69,0.1,1.1,41941,0
